#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
LKOM.SI,16-JUN-2018,,,Equities,LANKOM ELECT ORD,N/P,N/P,,BMG5378M1156,,SES,SGD,1,Lankom Electronics Ltd,,154409,Lankom,TWN,,,,,A113ZV,,,,,,,,,L22,9280025,LKOMSI,,LKOM.SI,,,,3051,,,XSES,XSES,ORD,Y,L22,Lankom Elect Ord Shs,1785,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LKOMbi.SI,16-JUN-2018,,,Equities,LANKOM ELECT ORD,N/P,N/P,,BMG5378M1156,,SES,SGD,1,Lankom Electronics Ltd,,154409,Lankom,TWN,,,,,A113ZV,,,,,,,,,L22-B,9280025,LKOMSI,,LKOM.SI,,,,4082,,,,,ORD,,L22,Lankom Elect Ord Shs,1785,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LKOMol.SI,16-JUN-2018,,,Equities,LANKOM ELECT ORD,N/P,N/P,,BMG5378M1156,,SES,SGD,1,Lankom Electronics Ltd,,154409,Lankom,TWN,,,,,A113ZV,,,,,,,,,L22-O,9280025,LKOMSI,,LKOM.SI,,,,4082,,,,,ORD,,L22,Lankom Elect Ord Shs,1785,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LONZ.SI,16-JUN-2018,,,Equities,LONZA GROUP ORD,N/P,N/P,,CH0013841017,,SES,SGD,1,Lonza Group AG,,139416,Lonza Group,CHE,,,,,928619,,,,,1384101,,,,O6Z,6818437,LNZA,,LONN.S,,,,3051,,,XSES,XSES,ORD,,O6Z,Lonza Group Ord Shs,1736,MIFID-L,ESVUFR,Y,0QNO.L,XETB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,10,ORD
LONZbi.SI,16-JUN-2018,,,Equities,LONZA GROUP ORD,N/P,N/P,,CH0013841017,,SES,SGD,1,Lonza Group AG,,139416,Lonza Group,CHE,,,,,928619,,,,,1384101,,,,O6Z-B,6818437,LNZA,,LONN.S,,,,4082,,,,,ORD,,O6Z,Lonza Group Ord Shs,1736,MIFID-L,ESVUFR,,0QNO.L,XETB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
LONZol.SI,16-JUN-2018,,,Equities,LONZA GROUP ORD,N/P,N/P,,CH0013841017,,SES,SGD,1,Lonza Group AG,,139416,Lonza Group,CHE,,,,,928619,,,,,1384101,,,,O6Z-O,6818437,LNZA,,LONN.S,,,,4082,,,,,ORD,,O6Z,Lonza Group Ord Shs,1736,MIFID-L,ESVUFR,,0QNO.L,XETB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
LRBC.SI,16-JUN-2018,,,Equities,LERENO BIO CHEM ORD,N/P,N/P,,SG1BH3000006,,SES,SGD,1,Lereno Bio-Chem Ltd,,143440,Lereno Bio Chem,SGP,,,,,A14ZWJ,,,,,,,,,42H,7562150,MAEENG,,LRBC.SI,,,,3051,,,XSCA,XSCA,ORD,Y,42H,Lereno Bio-Chem Ord Shs,1041,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LRBCbi.SI,16-JUN-2018,,,Equities,LERENO BIO CHEM ORD,N/P,N/P,,SG1BH3000006,,SES,SGD,1,Lereno Bio-Chem Ltd,,143440,Lereno Bio Chem,SGP,,,,,A14ZWJ,,,,,,,,,42H-B,7562150,MAEENG,,LRBC.SI,,,,4082,,,,,ORD,,42H,Lereno Bio-Chem Ord Shs,1041,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LRBCol.SI,16-JUN-2018,,,Equities,LERENO BIO CHEM ORD,N/P,N/P,,SG1BH3000006,,SES,SGD,1,Lereno Bio-Chem Ltd,,143440,Lereno Bio Chem,SGP,,,,,A14ZWJ,,,,,,,,,42H-O,7562150,MAEENG,,LRBC.SI,,,,4082,,,,,ORD,,42H,Lereno Bio-Chem Ord Shs,1041,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LRZI.SI,16-JUN-2018,,,Equities,LORENZO INTERNATIONAL ORD,N/P,N/P,,SG1T35930281,,SES,SGD,1,Lorenzo International Ltd,,101780840,Lorenzo Intl,SGP,,,,,,,,,,,,,,5IE,102754627,LOINL,,LRZI.SI,,,,3051,,,XSES,XSES,ORD,Y,5IE,Lorenzo International Ord Shs,1489,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LRZIbi.SI,16-JUN-2018,,,Equities,LORENZO INTERNATIONAL ORD,N/P,N/P,,SG1T35930281,,SES,SGD,1,Lorenzo International Ltd,,101780840,Lorenzo Intl,SGP,,,,,,,,,,,,,,5IE-B,102754627,LOINL,,LRZI.SI,,,,4082,,,,,ORD,,5IE,Lorenzo International Ord Shs,1489,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LRZIol.SI,16-JUN-2018,,,Equities,LORENZO INTERNATIONAL ORD,N/P,N/P,,SG1T35930281,,SES,SGD,1,Lorenzo International Ltd,,101780840,Lorenzo Intl,SGP,,,,,,,,,,,,,,5IE-O,102754627,LOINL,,LRZI.SI,,,,4082,,,,,ORD,,5IE,Lorenzo International Ord Shs,1489,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LTCL.SI,16-JUN-2018,,,Equities,LION TECK CHIANG ORD,N/P,N/P,,SG1E42851378,,SES,SGD,1,LTC Corporation Ltd,,113565,LTC SG,SGP,,,,,,,,,,,,,,L17,3791840,LIONTC,,LTCL.SI,,,,3051,,,XSES,XSES,ORD,Y,L17,Lion Teck Chiang Ord Shs,1089,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LTCLbi.SI,16-JUN-2018,,,Equities,LION TECK CHIANG ORD,N/P,N/P,,SG1E42851378,,SES,SGD,1,LTC Corporation Ltd,,113565,LTC SG,SGP,,,,,,,,,,,,,,L17-B,3791840,LIONTC,,LTCL.SI,,,,4082,,,,,ORD,,L17,Lion Teck Chiang Ord Shs,1089,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LTCLol.SI,16-JUN-2018,,,Equities,LION TECK CHIANG ORD,N/P,N/P,,SG1E42851378,,SES,SGD,1,LTC Corporation Ltd,,113565,LTC SG,SGP,,,,,,,,,,,,,,L17-O,3791840,LIONTC,,LTCL.SI,,,,4082,,,,,ORD,,L17,Lion Teck Chiang Ord Shs,1089,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUCS.SI,16-JUN-2018,,,Equities,LUM CHANG HOLDINGS ORD,N/P,N/P,4388119,SG1E20001293,,SES,SGD,1,Lum Chang Holdings Ltd,,50124,Lum Chang Hldgs,SGP,,873737,7455357,,873737,,,,,,,,,L19,257182,LUMCH,,LUCS.SI,,,,3051,,7455357,XSES,XSES,ORD,Y,L19,Lum Chang Holdings Ord Shs,1189,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LUCSbi.SI,16-JUN-2018,,,Equities,LUM CHANG HOLDINGS ORD,N/P,N/P,4388119,SG1E20001293,,SES,SGD,1,Lum Chang Holdings Ltd,,50124,Lum Chang Hldgs,SGP,,873737,7455357,,873737,,,,,,,,,L19-B,257182,LUMCH,,LUCS.SI,,,,4082,,7455357,,,ORD,,L19,Lum Chang Holdings Ord Shs,1189,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUCSol.SI,16-JUN-2018,,,Equities,LUM CHANG HOLDINGS ORD,N/P,N/P,4388119,SG1E20001293,,SES,SGD,1,Lum Chang Holdings Ltd,,50124,Lum Chang Hldgs,SGP,,873737,7455357,,873737,,,,,,,,,L19-O,257182,LUMCH,,LUCS.SI,,,,4082,,7455357,,,ORD,,L19,Lum Chang Holdings Ord Shs,1189,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUKG.SI,16-JUN-2018,,,Equities,LUXKING GROUP HOLDINGS ORD,N/P,N/P,,BMG570141058,,SES,SGD,1,Luxking Group Holdings Ltd,,101452025,Luxking Grp Hldg,CHN,,,,,A113ZW,,,,,,,,,BKK,102040805,LUKIGH,,LUKG.SI,,,,3051,,,XSES,XSES,ORD,Y,BKK,Luxking Group Holdings Ord Shs,1065,,ESVUFR,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LUKGbi.SI,16-JUN-2018,,,Equities,LUXKING GROUP HOLDINGS ORD,N/P,N/P,,BMG570141058,,SES,SGD,1,Luxking Group Holdings Ltd,,101452025,Luxking Grp Hldg,CHN,,,,,A113ZW,,,,,,,,,BKK-B,102040805,LUKIGH,,LUKG.SI,,,,4082,,,,,ORD,,BKK,Luxking Group Holdings Ord Shs,1065,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUKGol.SI,16-JUN-2018,,,Equities,LUXKING GROUP HOLDINGS ORD,N/P,N/P,,BMG570141058,,SES,SGD,1,Luxking Group Holdings Ltd,,101452025,Luxking Grp Hldg,CHN,,,,,A113ZW,,,,,,,,,BKK-O,102040805,LUKIGH,,LUKG.SI,,,,4082,,,,,ORD,,BKK,Luxking Group Holdings Ord Shs,1065,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUZH.SI,16-JUN-2018,,,Equities,LUZHOU BIO CHEM TECHNOLOGY ORD,N/P,N/P,,SG1S94928862,,SES,SGD,1,Luzhou Bio-Chem Technology Ltd,,101545213,Luzhou Bio Chem,SGP,,,,,A0JKHY,,,,,,,,,L46,102221147,LZBIOC,,LUZH.SI,,,,3051,,,XSES,XSES,ORD,Y,L46,Luzhou Bio Chem Technologyology Ord Shs,1556,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
LUZHbi.SI,16-JUN-2018,,,Equities,LUZHOU BIO CHEM TECHNOLOGY ORD,N/P,N/P,,SG1S94928862,,SES,SGD,1,Luzhou Bio-Chem Technology Ltd,,101545213,Luzhou Bio Chem,SGP,,,,,A0JKHY,,,,,,,,,L46-B,102221147,LZBIOC,,LUZH.SI,,,,4082,,,,,ORD,,L46,Luzhou Bio Chem Technologyology Ord Shs,1556,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LUZHol.SI,16-JUN-2018,,,Equities,LUZHOU BIO CHEM TECHNOLOGY ORD,N/P,N/P,,SG1S94928862,,SES,SGD,1,Luzhou Bio-Chem Technology Ltd,,101545213,Luzhou Bio Chem,SGP,,,,,A0JKHY,,,,,,,,,L46-O,102221147,LZBIOC,,LUZH.SI,,,,4082,,,,,ORD,,L46,Luzhou Bio Chem Technologyology Ord Shs,1556,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
LYCO.SI,16-JUN-2018,,,Equities,LY CORPORATION ORD,N/P,N/P,,SG1EC1000003,,SES,SGD,1,LY Corporation Ltd,,116538382,LY,MYS,,,,,,,,,,,,,,1H8,150382499,,,LYCO.SI,,,,3051,,,XSCA,XSCA,ORD,Y,1H8,LY Corporation Ord Shs,1380,,esxxxx,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
LYCObi.SI,16-JUN-2018,,,Equities,LY CORPORATION ORD,N/P,N/P,,SG1EC1000003,,SES,SGD,1,LY Corporation Ltd,,116538382,LY,MYS,,,,,,,,,,,,,,1H8-B,150382499,,,LYCO.SI,,,,4082,,,,,ORD,,1H8,LY Corporation Ord Shs,1380,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
LYCOol.SI,16-JUN-2018,,,Equities,LY CORPORATION ORD,N/P,N/P,,SG1EC1000003,,SES,SGD,1,LY Corporation Ltd,,116538382,LY,MYS,,,,,,,,,,,,,,1H8-O,150382499,,,LYCO.SI,,,,4082,,,,,ORD,,1H8,LY Corporation Ord Shs,1380,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
MAGN.SI,16-JUN-2018,,,Equities,MAGNUS ENERGY GROUP ORD,N/P,N/P,,SG1AI2000007,,SES,SGD,1,Magnus Energy Group Ltd,,137130,Magnus,SGP,,,,,A14RV2,,,,,,,,,41S,6537021,STRKEN,,MAGN.SI,,,,3051,,,XSCA,XSCA,ORD,Y,41S,Magnus Energy Group Ord Shs,1020,MIFID-E,ESVUFR,Y,SHH1.H,HAMB,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MAGNbi.SI,16-JUN-2018,,,Equities,MAGNUS ENERGY GROUP ORD,N/P,N/P,,SG1AI2000007,,SES,SGD,1,Magnus Energy Group Ltd,,137130,Magnus,SGP,,,,,A14RV2,,,,,,,,,41S-B,6537021,STRKEN,,MAGN.SI,,,,4082,,,,,ORD,,41S,Magnus Energy Group Ord Shs,1020,MIFID-E,ESVUFR,,SHH1.H,HAMB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MAGNol.SI,16-JUN-2018,,,Equities,MAGNUS ENERGY GROUP ORD,N/P,N/P,,SG1AI2000007,,SES,SGD,1,Magnus Energy Group Ltd,,137130,Magnus,SGP,,,,,A14RV2,,,,,,,,,41S-O,6537021,STRKEN,,MAGN.SI,,,,4082,,,,,ORD,,41S,Magnus Energy Group Ord Shs,1020,MIFID-E,ESVUFR,,SHH1.H,HAMB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MAIW.SI,16-JUN-2018,,,Equities,MAIWAI FUND CF,N/P,N/P,,SG9043000000,,SES,USD,1,Maiwai Closed Fund,,114167964,Maiwai Closed Fu,SGP,,,,,A113ZM,,,,,,,,,TY3,125169715,,,MAIW.SI,,,,3051,,,XSES,XSES,ECL,Y,TY3,Maiwai Closed Fund,1691,,EUXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,50000,CEF
MAIWbi.SI,16-JUN-2018,,,Equities,MAIWAI FUND CF,N/P,N/P,,SG9043000000,,SES,USD,1,Maiwai Closed Fund,,114167964,Maiwai Closed Fu,SGP,,,,,A113ZM,,,,,,,,,TY3-B,125169715,,,MAIW.SI,,,,4082,,,,,ECL,,TY3,Maiwai Closed Fund,1691,,EUXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,CEF
MAIWol.SI,16-JUN-2018,,,Equities,MAIWAI FUND CF,N/P,N/P,,SG9043000000,,SES,USD,1,Maiwai Closed Fund,,114167964,Maiwai Closed Fu,SGP,,,,,A113ZM,,,,,,,,,TY3-O,125169715,,,MAIW.SI,,,,4082,,,,,ECL,,TY3,Maiwai Closed Fund,1691,,EUXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,CEF
MANH.SI,16-JUN-2018,,,Equities,MANHATTAN RESOURCES ORD,N/P,N/P,,SG1I14879601,,SES,SGD,1,Manhattan Resources Ltd,,142458,Manhattan Res,SGP,,,,,A0JKHZ,,,,,,,,,L02,7373805,LNKISL,,MANH.SI,,,,3051,,,XSES,XSES,ORD,Y,L02,Manhattan Resources Ord Shs,1258,MIFID-E,ESXXXX,Y,MANR.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MANHbi.SI,16-JUN-2018,,,Equities,MANHATTAN RESOURCES ORD,N/P,N/P,,SG1I14879601,,SES,SGD,1,Manhattan Resources Ltd,,142458,Manhattan Res,SGP,,,,,A0JKHZ,,,,,,,,,L02-B,7373805,LNKISL,,MANH.SI,,,,4082,,,,,ORD,,L02,Manhattan Resources Ord Shs,1258,MIFID-E,ESXXXX,,MANR.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MANHol.SI,16-JUN-2018,,,Equities,MANHATTAN RESOURCES ORD,N/P,N/P,,SG1I14879601,,SES,SGD,1,Manhattan Resources Ltd,,142458,Manhattan Res,SGP,,,,,A0JKHZ,,,,,,,,,L02-O,7373805,LNKISL,,MANH.SI,,,,4082,,,,,ORD,,L02,Manhattan Resources Ord Shs,1258,MIFID-E,ESXXXX,,MANR.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MANU.SI,16-JUN-2018,,,Equities,MANULIFE US REIT UNT,N/P,N/P,,SG1CI1000004,,SES,USD,1,Manulife US Real Estate Investment Trust,,114850084,Manulife US,SGP,,,,,,,,,,,,,,BTOU,133882824,,,MANU.SI,,,,3051,,,XSES,XSES,UNT,Y,BTOU,Manulife US Real Estate Investment Trust Reits Units,1679,,mcxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,UNT
MANUbi.SI,16-JUN-2018,,,Equities,MANULIFE US REIT UNT,N/P,N/P,,SG1CI1000004,,SES,USD,1,Manulife US Real Estate Investment Trust,,114850084,Manulife US,SGP,,,,,,,,,,,,,,BTOU-B,133882824,,,MANU.SI,,,,4082,,,,,UNT,,BTOU,Manulife US Real Estate Investment Trust Reits Units,1679,,mcxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
MANUol.SI,16-JUN-2018,,,Equities,MANULIFE US REIT UNT,N/P,N/P,,SG1CI1000004,,SES,USD,1,Manulife US Real Estate Investment Trust,,114850084,Manulife US,SGP,,,,,,,,,,,,,,BTOU-O,133882824,,,MANU.SI,,,,4082,,,,,UNT,,BTOU,Manulife US Real Estate Investment Trust Reits Units,1679,,mcxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
MAPM.SI,16-JUN-2018,,,Equities,MARCO POLO MARINE ORD,N/P,N/P,,SG1W14938268,,SES,SGD,1,Marco Polo Marine Ltd,,104821523,Marco Polo,SGP,,,,,A0M61Z,,,,,,,,,5LY,105680824,MPOLOM,,MAPM.SI,,,,3051,,,XSES,XSES,ORD,Y,5LY,Marco Polo Marine Ord Shs,1258,MIFID-E,ESXXXX,Y,MAPM.SG,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MAPMbi.SI,16-JUN-2018,,,Equities,MARCO POLO MARINE ORD,N/P,N/P,,SG1W14938268,,SES,SGD,1,Marco Polo Marine Ltd,,104821523,Marco Polo,SGP,,,,,A0M61Z,,,,,,,,,5LY-B,105680824,MPOLOM,,MAPM.SI,,,,4082,,,,,ORD,,5LY,Marco Polo Marine Ord Shs,1258,MIFID-E,ESXXXX,,MAPM.SG,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MAPMol.SI,16-JUN-2018,,,Equities,MARCO POLO MARINE ORD,N/P,N/P,,SG1W14938268,,SES,SGD,1,Marco Polo Marine Ltd,,104821523,Marco Polo,SGP,,,,,A0M61Z,,,,,,,,,5LY-O,105680824,MPOLOM,,MAPM.SI,,,,4082,,,,,ORD,,5LY,Marco Polo Marine Ord Shs,1258,MIFID-E,ESXXXX,,MAPM.SG,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MARY.SI,16-JUN-2018,,,Equities,MARY CHIA HOLDINGS ORD,N/P,N/P,,SG1Y51946677,,SES,SGD,1,Mary Chia Holdings Ltd,,106472412,Mary Chia,SGP,,,,,A0YCPJ,,,,,,,,,5OX,110065935,,,MARY.SI,,,,3051,,,XSES,XSES,ORD,Y,5OX,Mary Chia Holdings Ord Shs,1596,,esxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
MARYbi.SI,16-JUN-2018,,,Equities,MARY CHIA HOLDINGS ORD,N/P,N/P,,SG1Y51946677,,SES,SGD,1,Mary Chia Holdings Ltd,,106472412,Mary Chia,SGP,,,,,A0YCPJ,,,,,,,,,5OX-B,110065935,,,MARY.SI,,,,4082,,,,,ORD,,5OX,Mary Chia Holdings Ord Shs,1596,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
MARYol.SI,16-JUN-2018,,,Equities,MARY CHIA HOLDINGS ORD,N/P,N/P,,SG1Y51946677,,SES,SGD,1,Mary Chia Holdings Ltd,,106472412,Mary Chia,SGP,,,,,A0YCPJ,,,,,,,,,5OX-O,110065935,,,MARY.SI,,,,4082,,,,,ORD,,5OX,Mary Chia Holdings Ord Shs,1596,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
MATE.SI,16-JUN-2018,,,Equities,MATEX INTERNATIONAL ORD,N/P,N/P,,SG1P13916389,,SES,SGD,1,Matex International Ltd,,100262304,Matex Intrntionl,SGP,,,,,A0B7XH,,,,,,,,,M15,100829811,MATISI,,MATE.SI,,,,3051,,,XSES,XSES,ORD,Y,M15,Matex International Ord Shs,1059,MIFID-E,ESXXXX,Y,MATE.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MATEbi.SI,16-JUN-2018,,,Equities,MATEX INTERNATIONAL ORD,N/P,N/P,,SG1P13916389,,SES,SGD,1,Matex International Ltd,,100262304,Matex Intrntionl,SGP,,,,,A0B7XH,,,,,,,,,M15-B,100829811,MATISI,,MATE.SI,,,,4082,,,,,ORD,,M15,Matex International Ord Shs,1059,MIFID-E,ESXXXX,,MATE.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MATEol.SI,16-JUN-2018,,,Equities,MATEX INTERNATIONAL ORD,N/P,N/P,,SG1P13916389,,SES,SGD,1,Matex International Ltd,,100262304,Matex Intrntionl,SGP,,,,,A0B7XH,,,,,,,,,M15-O,100829811,MATISI,,MATE.SI,,,,4082,,,,,ORD,,M15,Matex International Ord Shs,1059,MIFID-E,ESXXXX,,MATE.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MAXI.SI,16-JUN-2018,,,Equities,MAXI-CASH FINANCIAL SERVICES ORD,N/P,N/P,,SG2E90982678,,SES,SGD,1,Maxi-Cash Financial Services Corporation Ltd,,111467765,Maxi-Cash,SGP,,,,,A1J0X3,,,,,,,,,5UF,118323252,,,MAXI.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5UF,Maxi-Cash Financial Services Ord Shs,1621,MIFID-E,ESXXXX,Y,5MX.SG,STUB,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
MAXIbi.SI,16-JUN-2018,,,Equities,MAXI-CASH FINANCIAL SERVICES ORD,N/P,N/P,,SG2E90982678,,SES,SGD,1,Maxi-Cash Financial Services Corporation Ltd,,111467765,Maxi-Cash,SGP,,,,,A1J0X3,,,,,,,,,5UF-B,118323252,,,MAXI.SI,,,,4082,,,,,ORD,,5UF,Maxi-Cash Financial Services Ord Shs,1621,MIFID-E,ESXXXX,,5MX.SG,STUB,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
MAXIol.SI,16-JUN-2018,,,Equities,MAXI-CASH FINANCIAL SERVICES ORD,N/P,N/P,,SG2E90982678,,SES,SGD,1,Maxi-Cash Financial Services Corporation Ltd,,111467765,Maxi-Cash,SGP,,,,,A1J0X3,,,,,,,,,5UF-O,118323252,,,MAXI.SI,,,,4082,,,,,ORD,,5UF,Maxi-Cash Financial Services Ord Shs,1621,MIFID-E,ESXXXX,,5MX.SG,STUB,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
MCHE.SI,16-JUN-2018,,,Equities,MULTI CHEM ORD,N/P,N/P,,SG1BA2000002,,SES,SGD,1,Multi-Chem Ltd,,141750,MultiChem,SGP,,,,,A14TDG,,,,,,,,,AWZ,7204964,MTCHEM,,MCHE.SI,,,,3051,,,XSES,XSES,ORD,Y,AWZ,Multi-Chem Ord Shs,1741,MIFID-E,ESVUFR,Y,MQR1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MCHEbi.SI,16-JUN-2018,,,Equities,MULTI CHEM ORD,N/P,N/P,,SG1BA2000002,,SES,SGD,1,Multi-Chem Ltd,,141750,MultiChem,SGP,,,,,A14TDG,,,,,,,,,AWZ-B,7204964,MTCHEM,,MCHE.SI,,,,4082,,,,,ORD,,AWZ,Multi-Chem Ord Shs,1741,MIFID-E,ESVUFR,,MQR1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MCHEol.SI,16-JUN-2018,,,Equities,MULTI CHEM ORD,N/P,N/P,,SG1BA2000002,,SES,SGD,1,Multi-Chem Ltd,,141750,MultiChem,SGP,,,,,A14TDG,,,,,,,,,AWZ-O,7204964,MTCHEM,,MCHE.SI,,,,4082,,,,,ORD,,AWZ,Multi-Chem Ord Shs,1741,MIFID-E,ESVUFR,,MQR1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
MCHL.SI,16-JUN-2018,,,Equities,MENCAST HOLDINGS ORD,N/P,N/P,,SG1X07940643,,SES,SGD,1,Mencast Holdings Ltd,,105752930,Mencast Holdings,SGP,,,,,A0Q4XU,,,,,,,,,5NF,107163132,MENCAT,,MCHL.SI,,,,3051,,,XSES,XSES,ORD,Y,5NF,Mencast Holdings Ord Shs,1020,MIFID-E,ESXXXX,Y,MN6.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
MCHLbi.SI,16-JUN-2018,,,Equities,MENCAST HOLDINGS ORD,N/P,N/P,,SG1X07940643,,SES,SGD,1,Mencast Holdings Ltd,,105752930,Mencast Holdings,SGP,,,,,A0Q4XU,,,,,,,,,5NF-B,107163132,MENCAT,,MCHL.SI,,,,4082,,,,,ORD,,5NF,Mencast Holdings Ord Shs,1020,MIFID-E,ESXXXX,,MN6.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
